kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Linea_6,131,14.6735048,-90.4875095,PROYECTOS,IDA
doc.kml,Polygon,Linea_6,132,14.6722969,-90.4881305,,IDA
doc.kml,Polygon,Linea_6,133,14.6716897,-90.4884446,,IDA
doc.kml,Polygon,Linea_6,134,14.6712953,-90.4886783,,IDA
doc.kml,Polygon,Linea_6,135,14.6705428,-90.489194,,IDA
doc.kml,Polygon,Linea_6,136,14.6696489,-90.4899135,,IDA
doc.kml,Polygon,Linea_6,137,14.6691059,-90.4904422,,IDA
doc.kml,Polygon,Linea_6,138,14.6688276,-90.4907349,,IDA
doc.kml,Polygon,Linea_6,138,14.667541032546389,-90.49209861900012,PROYECTOS 4-4,IDA
doc.kml,Polygon,Linea_6,139,14.6669205,-90.492772,,IDA
doc.kml,Polygon,Linea_6,140,14.6657632,-90.4936705,,IDA
doc.kml,Polygon,Linea_6,141,14.665531,-90.4938046,,IDA
doc.kml,Polygon,Linea_6,142,14.6652573,-90.4939119,CIPRESALES,IDA
doc.kml,Polygon,Linea_6,143,14.6648875,-90.4940099,,IDA
doc.kml,Polygon,Linea_6,144,14.6646182,-90.4940468,,IDA
doc.kml,Polygon,Linea_6,145,14.6643387,-90.4940676,,IDA
doc.kml,Polygon,Linea_6,146,14.6634876,-90.4941265,,IDA
doc.kml,Polygon,Linea_6,147,14.66253,-90.4941989,,IDA
doc.kml,Polygon,Linea_6,148,14.6621479,-90.4942921,,IDA
doc.kml,Polygon,Linea_6,149,14.6619153,-90.4943628,,IDA
doc.kml,Polygon,Linea_6,150,14.6616873,-90.4944658,,IDA
doc.kml,Polygon,Linea_6,151,14.6606747,-90.4949526,,IDA
doc.kml,Polygon,Linea_6,152,14.660207,-90.4951739,,IDA
doc.kml,Polygon,Linea_6,153,14.6597808,-90.4953683,,IDA
doc.kml,Polygon,Linea_6,154,14.6591308,-90.4957197,,IDA
doc.kml,Polygon,Linea_6,154,14.658553403627154,-90.49600668983766,QUINTANAL,IDA
doc.kml,Polygon,Linea_6,154,14.656029810175088,-90.49725100780572,CORPUS CHRISTI,IDA
doc.kml,Polygon,Linea_6,155,14.655581,-90.4974659,,IDA
doc.kml,Polygon,Linea_6,156,14.6549244,-90.4977891,,IDA
doc.kml,Polygon,Linea_6,157,14.6542367,-90.4980747,,IDA
doc.kml,Polygon,Linea_6,158,14.6546986,-90.4991422,,IDA
doc.kml,Polygon,Linea_6,159,14.6548296,-90.4995392,,IDA
doc.kml,Polygon,Linea_6,160,14.6548738,-90.4997203,,IDA
doc.kml,Polygon,Linea_6,161,14.6548868,-90.4998101,,IDA
doc.kml,Polygon,Linea_6,162,14.6548892,-90.4998486,,IDA
doc.kml,Polygon,Linea_6,163,14.6548839,-90.4998845,,IDA
doc.kml,Polygon,Linea_6,164,14.6548675,-90.4999298,,IDA
doc.kml,Polygon,Linea_6,165,14.6548433,-90.4999617,,IDA
doc.kml,Polygon,Linea_6,166,14.6548021,-90.4999865,,IDA
doc.kml,Polygon,Linea_6,167,14.6547731,-90.4999949,,IDA
doc.kml,Polygon,Linea_6,168,14.654744,-90.4999979,,IDA
doc.kml,Polygon,Linea_6,169,14.6539036,-90.4999817,,IDA
doc.kml,Polygon,Linea_6,170,14.6531099,-90.4999976,,IDA
doc.kml,Polygon,Linea_6,171,14.6528328,-90.500006,JOSÉ MARTÍ,IDA
doc.kml,Polygon,Linea_6,172,14.6524705,-90.5000784,,IDA
doc.kml,Polygon,Linea_6,173,14.6521108,-90.5001669,,IDA
doc.kml,Polygon,Linea_6,174,14.6513238,-90.50036,,IDA
doc.kml,Polygon,Linea_6,175,14.6509524,-90.5004411,,IDA
doc.kml,Polygon,Linea_6,176,14.6505888,-90.5005356,,IDA
doc.kml,Polygon,Linea_6,177,14.6498434,-90.5007408,,IDA
doc.kml,Polygon,Linea_6,178,14.6498304,-90.5017386,,IDA
