kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Linea_12,386,14.6266066,-90.5160458,,VUELTA
doc.kml,Polygon,Linea_12,387,14.6265518,-90.5157296,,VUELTA
doc.kml,Polygon,Linea_12,388,14.6265034,-90.515392,,VUELTA
doc.kml,Polygon,Linea_12,389,14.6264132,-90.514694,,VUELTA
doc.kml,Polygon,Linea_12,390,14.6263938,-90.5145572,,VUELTA
doc.kml,Polygon,Linea_12,391,14.6270218,-90.5144486,,VUELTA
doc.kml,Polygon,Linea_12,392,14.6271814,-90.5143493,,VUELTA
doc.kml,Polygon,Linea_12,393,14.627354,-90.5142447,,VUELTA
doc.kml,Polygon,Linea_12,394,14.6274305,-90.5141536,,VUELTA
doc.kml,Polygon,Linea_12,395,14.6275045,-90.514053,,VUELTA
doc.kml,Polygon,Linea_12,396,14.6275383,-90.5139859,,VUELTA
doc.kml,Polygon,Linea_12,397,14.627559,-90.5138947,,VUELTA
doc.kml,Polygon,Linea_12,398,14.6275564,-90.5138209,,VUELTA
doc.kml,Polygon,Linea_12,399,14.6275357,-90.5135956,,VUELTA
doc.kml,Polygon,Linea_12,400,14.6274254,-90.5127816,,VUELTA
doc.kml,Polygon,Linea_12,401,14.6287928,-90.512578,,VUELTA
doc.kml,Polygon,Linea_12,402,14.6294771,-90.5124689,,VUELTA
doc.kml,Polygon,Linea_12,403,14.6301511,-90.5123463,PLAZA BARRIOS,VUELTA
doc.kml,Polygon,Linea_12,1,14.630617,-90.5122631,,VUELTA
doc.kml,Polygon,Linea_12,2,14.6307052,-90.513171,,VUELTA
doc.kml,Polygon,Linea_12,3,14.6308895,-90.5149668,,VUELTA
doc.kml,Polygon,Linea_12,5,14.630996368788129,-90.51593042091976,EL AMATE,VUELTA
doc.kml,Polygon,Linea_12,4,14.6310478,-90.5163146,,VUELTA
doc.kml,Polygon,Linea_12,5,14.6312346,-90.5162851,,VUELTA
doc.kml,Polygon,Linea_12,6,14.6314007,-90.5171783,,VUELTA
doc.kml,Polygon,Linea_12,7,14.6316239,-90.5185086,,VUELTA
doc.kml,Polygon,Linea_12,8,14.6320203,-90.5211112,,VUELTA
doc.kml,Polygon,Linea_12,9,14.6312469,-90.5212158,,VUELTA
doc.kml,Polygon,Linea_12,10,14.6304943,-90.5213311,,VUELTA
doc.kml,Polygon,Linea_12,11,14.6295081,-90.5215027,,VUELTA
doc.kml,Polygon,Linea_12,12,14.6292836,-90.5215456,,VUELTA
doc.kml,Polygon,Linea_12,13,14.6290461,-90.5215805,,VUELTA
doc.kml,Polygon,Linea_12,14,14.6285115,-90.5216583,,VUELTA
doc.kml,Polygon,Linea_12,15,14.6276265,-90.5218005,,VUELTA
doc.kml,Polygon,Linea_12,16,14.6260071,-90.522058,,VUELTA
doc.kml,Polygon,Linea_12,17,14.6256165,-90.5221157,,VUELTA
doc.kml,Polygon,Linea_12,18,14.6252349,-90.5221774,,VUELTA
doc.kml,Polygon,Linea_12,18,14.625066683656067,-90.5221728005948,DON BOSCO,VUELTA
doc.kml,Polygon,Linea_12,19,14.6246808,-90.522278,,VUELTA
doc.kml,Polygon,Linea_12,20,14.6245154,-90.5223068,,VUELTA
doc.kml,Polygon,Linea_12,21,14.6244288,-90.5223219,,VUELTA
doc.kml,Polygon,Linea_12,22,14.6243577,-90.5223638,,VUELTA
doc.kml,Polygon,Linea_12,23,14.6242745,-90.5224416,,VUELTA
doc.kml,Polygon,Linea_12,24,14.6241913,-90.5225408,,VUELTA
doc.kml,Polygon,Linea_12,25,14.6240119,-90.5227553,,VUELTA
doc.kml,Polygon,Linea_12,26,14.6236816,-90.5231805,,VUELTA
doc.kml,Polygon,Linea_12,27,14.6232236,-90.5237686,,VUELTA
doc.kml,Polygon,Linea_12,28,14.6227046,-90.5243513,,VUELTA
doc.kml,Polygon,Linea_12,29,14.6223944,-90.5246866,,VUELTA
doc.kml,Polygon,Linea_12,30,14.6220622,-90.5250245,,VUELTA
doc.kml,Polygon,Linea_12,31,14.6205244,-90.5265386,,VUELTA
doc.kml,Polygon,Linea_12,31,14.619812104125598,-90.52723547095412,BOLÍVAR DIRECCIÓN CENMA,VUELTA
doc.kml,Polygon,Linea_12,32,14.619533,-90.5275029,,VUELTA
doc.kml,Polygon,Linea_12,33,14.6189451,-90.5280501,,VUELTA
doc.kml,Polygon,Linea_12,34,14.6187563,-90.5282184,,VUELTA
doc.kml,Polygon,Linea_12,35,14.6185805,-90.5283948,,VUELTA
doc.kml,Polygon,Linea_12,36,14.618234,-90.5287394,,VUELTA
doc.kml,Polygon,Linea_12,37,14.6179488,-90.5290307,,VUELTA
doc.kml,Polygon,Linea_12,38,14.6176481,-90.529314,,VUELTA
doc.kml,Polygon,Linea_12,39,14.617057,-90.529878,,VUELTA
doc.kml,Polygon,Linea_12,40,14.6166431,-90.5302555,,VUELTA
doc.kml,Polygon,Linea_12,41,14.6163109,-90.5306049,,VUELTA
doc.kml,Polygon,Linea_12,42,14.6159241,-90.531089,,VUELTA
doc.kml,Polygon,Linea_12,43,14.6156691,-90.5314417,,VUELTA
doc.kml,Polygon,Linea_12,44,14.6153804,-90.5318722,,VUELTA
doc.kml,Polygon,Linea_12,45,14.6148237,-90.5328753,,VUELTA
doc.kml,Polygon,Linea_12,45,14.614622230073756,-90.53325441758612,SANTA CECILIA,VUELTA
doc.kml,Polygon,Linea_12,46,14.6143578,-90.5336505,,VUELTA
doc.kml,Polygon,Linea_12,47,14.6141625,-90.5339764,,VUELTA
doc.kml,Polygon,Linea_12,48,14.6139775,-90.5343184,,VUELTA
doc.kml,Polygon,Linea_12,49,14.6138581,-90.5345148,,VUELTA
doc.kml,Polygon,Linea_12,50,14.6135519,-90.5349446,,VUELTA
doc.kml,Polygon,Linea_12,51,14.6131503,-90.5355032,,VUELTA
doc.kml,Polygon,Linea_12,51,14.61289389756698,-90.53585829430808,TRÉBOL,VUELTA
doc.kml,Polygon,Linea_12,52,14.6127694,-90.5360416,,VUELTA
doc.kml,Polygon,Linea_12,53,14.6126006,-90.5362871,,VUELTA
doc.kml,Polygon,Linea_12,54,14.6124203,-90.5365339,,VUELTA
doc.kml,Polygon,Linea_12,55,14.612127,-90.536888,,VUELTA
doc.kml,Polygon,Linea_12,56,14.6117117,-90.5373828,,VUELTA
doc.kml,Polygon,Linea_12,57,14.6112212,-90.5379554,,VUELTA
doc.kml,Polygon,Linea_12,58,14.6107826,-90.538461,,VUELTA
