kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Linea_18-B,25,14.6560829,-90.4681575,,IDA
doc.kml,Polygon,Linea_18-B,26,14.6561309,-90.4678758,,IDA
doc.kml,Polygon,Linea_18-B,27,14.656142,-90.4675741,,IDA
doc.kml,Polygon,Linea_18-B,28,14.6561137,-90.4671389,,IDA
doc.kml,Polygon,Linea_18-B,29,14.6560284,-90.4665481,,IDA
doc.kml,Polygon,Linea_18-B,30,14.6558961,-90.4656496,,IDA
doc.kml,Polygon,Linea_18-B,31,14.655795,-90.4648181,,IDA
doc.kml,Polygon,Linea_18-B,32,14.6557223,-90.4643608,,IDA
doc.kml,Polygon,Linea_18-B,33,14.6556288,-90.463998,,IDA
doc.kml,Polygon,Linea_18-B,34,14.6555276,-90.4635967,,IDA
doc.kml,Polygon,Linea_18-B,35,14.6553304,-90.4630908,,IDA
doc.kml,Polygon,Linea_18-B,36,14.6550177,-90.462443,,IDA
doc.kml,Polygon,Linea_18-B,37,14.6547206,-90.4618113,,IDA
doc.kml,Polygon,Linea_18-B,38,14.6542276,-90.4607975,,IDA
doc.kml,Polygon,Linea_18-B,39,14.6539447,-90.4602315,,IDA
doc.kml,Polygon,Linea_18-B,40,14.6536904,-90.4597273,,IDA
doc.kml,Polygon,Linea_18-B,41,14.6534451,-90.4591922,,IDA
doc.kml,Polygon,Linea_18-B,42,14.6530812,-90.4584204,,IDA
doc.kml,Polygon,Linea_18-B,43,14.6528574,-90.4579007,,IDA
doc.kml,Polygon,Linea_18-B,44,14.6527303,-90.457544,,IDA
doc.kml,Polygon,Linea_18-B,45,14.6525811,-90.4570893,,IDA
doc.kml,Polygon,Linea_18-B,46,14.6524111,-90.456565,,IDA
doc.kml,Polygon,Linea_18-B,47,14.6522269,-90.45583,,IDA
doc.kml,Polygon,Linea_18-B,48,14.6521503,-90.4554733,,IDA
doc.kml,Polygon,Linea_18-B,49,14.6521438,-90.4553338,,IDA
doc.kml,Polygon,Linea_18-B,50,14.6521788,-90.4552037,,IDA
doc.kml,Polygon,Linea_18-B,51,14.652256,-90.4550609,,IDA
doc.kml,Polygon,Linea_18-B,52,14.6523569,-90.4549962,,IDA
doc.kml,Polygon,Linea_18-B,53,14.6525615,-90.4549261,,IDA
doc.kml,Polygon,Linea_18-B,54,14.6529897,-90.4547987,,IDA
doc.kml,Polygon,Linea_18-B,55,14.653475,-90.4546203,,IDA
doc.kml,Polygon,Linea_18-B,56,14.653776,-90.4544742,,IDA
doc.kml,Polygon,Linea_18-B,57,14.6538798,-90.4543743,,IDA
doc.kml,Polygon,Linea_18-B,58,14.6539473,-90.4543216,,IDA
doc.kml,Polygon,Linea_18-B,59,14.6540096,-90.4542261,,IDA
doc.kml,Polygon,Linea_18-B,60,14.6540822,-90.4541054,,IDA
doc.kml,Polygon,Linea_18-B,61,14.6542691,-90.4535837,,IDA
doc.kml,Polygon,Linea_18-B,62,14.6544274,-90.4532041,,IDA
doc.kml,Polygon,Linea_18-B,63,14.6546518,-90.4526583,,IDA
doc.kml,Polygon,Linea_18-B,64,14.6547984,-90.4522707,SAN RAFAEL,IDA
doc.kml,Polygon,Linea_18-B,65,14.6550086,-90.4518054,,IDA
doc.kml,Polygon,Linea_18-B,66,14.6552577,-90.45134,,IDA
doc.kml,Polygon,Linea_18-B,67,14.6553784,-90.4511389,,IDA
doc.kml,Polygon,Linea_18-B,68,14.6555373,-90.4509283,,IDA
doc.kml,Polygon,Linea_18-B,69,14.6556869,-90.4507667,,IDA
doc.kml,Polygon,Linea_18-B,70,14.6561115,-90.4503771,,IDA
doc.kml,Polygon,Linea_18-B,71,14.6564826,-90.4500512,,IDA
doc.kml,Polygon,Linea_18-B,72,14.657082,-90.4495322,,IDA
doc.kml,Polygon,Linea_18-B,73,14.6574401,-90.4491969,,IDA
doc.kml,Polygon,Linea_18-B,74,14.6576425,-90.4490025,,IDA
doc.kml,Polygon,Linea_18-B,75,14.6578346,-90.4488006,,IDA
doc.kml,Polygon,Linea_18-B,76,14.6580499,-90.4485613,,IDA
doc.kml,Polygon,Linea_18-B,77,14.6582043,-90.4483037,,IDA
doc.kml,Polygon,Linea_18-B,78,14.6583437,-90.4480355,,IDA
doc.kml,Polygon,Linea_18-B,79,14.6584654,-90.4477672,,IDA
doc.kml,Polygon,Linea_18-B,80,14.6585755,-90.4474829,,IDA
doc.kml,Polygon,Linea_18-B,81,14.6587621,-90.4471128,,IDA
doc.kml,Polygon,Linea_18-B,82,14.6589419,-90.4466789,,IDA
doc.kml,Polygon,Linea_18-B,83,14.659057,-90.4464127,,IDA
doc.kml,Polygon,Linea_18-B,83,14.65943724237808,-90.44552175872715,PARAÍSO,IDA
doc.kml,Polygon,Linea_18-B,85,14.659517460850214,-90.44555584711286,PARAÍSO,VUELTA
doc.kml,Polygon,Linea_18-B,86,14.6593032,-90.4459756,,VUELTA
doc.kml,Polygon,Linea_18-B,87,14.658975,-90.4467333,,VUELTA
doc.kml,Polygon,Linea_18-B,88,14.6587051,-90.4473757,,VUELTA
doc.kml,Polygon,Linea_18-B,89,14.6585332,-90.44777,,VUELTA
doc.kml,Polygon,Linea_18-B,90,14.6583967,-90.4480919,,VUELTA
doc.kml,Polygon,Linea_18-B,91,14.6583297,-90.4482327,,VUELTA
doc.kml,Polygon,Linea_18-B,92,14.6582106,-90.44846,,VUELTA
doc.kml,Polygon,Linea_18-B,93,14.6581315,-90.4486005,,VUELTA
doc.kml,Polygon,Linea_18-B,94,14.6580025,-90.4487512,,VUELTA
doc.kml,Polygon,Linea_18-B,95,14.6577217,-90.4490347,,VUELTA
doc.kml,Polygon,Linea_18-B,96,14.657119,-90.4495919,,VUELTA
doc.kml,Polygon,Linea_18-B,97,14.6566555,-90.4500542,,VUELTA
