index,LINEA,estacion_actual,siguiente_estacion,A2A_n,A2A_p50,A2A_p10,A2A_p25,A2A_p75,A2A_p90,A2A_mean_trim10,A2A_std,A2A_discard_ratio,D2A_n,D2A_p50,D2A_p10,D2A_p25,D2A_p75,D2A_p90,D2A_mean_trim10,D2A_std,D2A_discard_ratio,ETA_usuario_s,ETA_operativo_s,ETA_sugerido_s
96,Linea_12,CENMA,EL AMATE,247.0,2763.0,1920.0,2360.0,3273.0,3782.0,2798.9234972677596,715.211163463459,0.08097165991902833,90.0,120.0,16.200000000000003,60.0,180.0,241.8,128.1159420289855,83.2424490397108,0.05555555555555558,2763.0,120.0,2763.0
97,Linea_12,CENMA,EL CARMEN,424.0,3392.0,1186.6,2470.0,3866.5,4241.400000000001,3123.898245614035,1158.3218805911674,0.16273584905660377,51.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.33333333333333337,3392.0,60.0,3392.0
98,Linea_12,CENMA,JAVIER,69.0,3641.0,1228.4,1842.5,4089.5,4672.000000000001,3236.843137254902,1357.3743748680345,0.08695652173913049,3.0,300.0,108.0,180.0,3890.5,6044.8,2613.6666666666665,4216.942059518169,0.0,3641.0,300.0,3641.0
99,Linea_12,CENMA,LAS CHARCAS DIRECCIÓN CENMA,207.0,3575.0,1300.2,2894.0,3954.0,4410.0,3350.8345864661655,1120.878898202027,0.2028985507246377,10.0,300.0,14.4,70.0,2170.0,2995.8,1048.888888888889,1431.6893381984485,0.09999999999999998,3575.0,300.0,3575.0
100,Linea_12,CENMA,MARISCAL DIRECCIÓN CENMA,12557.0,1157.0,870.0,975.0,1844.0,3568.2000000000007,1445.210983624819,1123.28571842554,0.1065541132436092,5963.0,60.0,60.0,60.0,60.0,78.0,61.14499366286439,9.694163183986594,0.17306724802951534,1157.0,60.0,1157.0
101,Linea_12,CENMA,MONTE MARÍA,117.0,3668.0,1302.0,1657.0,4530.5,6571.399999999996,3384.289156626506,2252.2659035650518,0.11965811965811968,19.0,66.0,60.0,60.0,1689.0,3314.0000000000005,863.5333333333333,1372.0700548055545,0.10526315789473684,3668.0,66.0,3668.0
102,Linea_12,CENMA,PLAZA BARRIOS,118102.0,2680.0,2081.0,2373.0,3064.0,3530.0,2715.89793908071,593.6393472875551,0.17265583986723343,116846.0,149.0,71.0,107.0,195.0,243.0,150.8812570295883,65.13755735686577,0.03935949882751655,2680.0,149.0,2680.0
103,Linea_12,CENMA,REFORMITA DIRECCIÓN CENMA,2561.0,1282.5,960.0,1080.0,2245.5,3725.1,1610.3223684210527,1173.8103761363286,0.10972276454509955,411.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.43065693430656937,1282.5,60.0,1282.5
104,Linea_12,CENMA,SANTA CECILIA,1493.0,3446.0,2649.6,3049.0,3930.0,4524.4,3482.0494335736353,835.0323404183608,0.1875418620227729,223.0,92.0,60.0,60.0,120.0,300.0,99.35220125786164,76.07009790241116,0.11659192825112108,3446.0,92.0,3446.0
105,Linea_12,CENMA,TRÉBOL,2161.0,1116.0,894.8,999.0,1330.0,3427.8,1332.5815699658704,1056.8088595864006,0.15363257751041182,526.0,32.0,6.0,14.0,59.25,77.0,35.45226130653266,28.049674028386306,0.057034220532319435,1116.0,32.0,1116.0
106,Linea_12,DON BOSCO,BOLÍVAR DIRECCIÓN CENMA,170939.0,76.0,36.0,60.0,114.0,120.0,81.00209086840735,33.720015223509726,0.003252622280462636,98034.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.3520105269600343,76.0,60.0,76.0
107,Linea_12,DON BOSCO,BOLÍVAR DIRECCIÓN CENTRO,710.0,13.0,5.0,9.0,18.0,24.0,13.171270718232044,7.167903019640247,0.04647887323943667,104.0,6.0,3.0,4.0,8.0,10.0,6.135802469135802,2.8298619775319764,0.028846153846153855,13.0,6.0,13.0
108,Linea_12,DON BOSCO,CENMA,1.0,1709.0,1709.0,1709.0,1709.0,1709.0,1709.0,,0.0,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,0.0,1709.0,300.0,1709.0
109,Linea_12,DON BOSCO,EL AMATE,42.0,16.0,3.6,9.0,33.0,60.0,22.0,20.911905886547206,0.11904761904761907,5.0,9.5,4.2,6.0,12.25,12.7,8.75,4.645786621588784,0.19999999999999996,16.0,9.5,16.0
110,Linea_12,DON BOSCO,EL CARMEN,5.0,3617.0,3142.6,3320.5,3659.5,3685.0,3447.6666666666665,369.3593552806445,0.4,0.0,,,,,,,,,3617.0,,3617.0
111,Linea_12,DON BOSCO,LAS CHARCAS DIRECCIÓN CENMA,1.0,1248.0,1248.0,1248.0,1248.0,1248.0,1248.0,,0.0,0.0,,,,,,,,,1248.0,,1248.0
112,Linea_12,DON BOSCO,MARISCAL DIRECCIÓN CENMA,484.0,416.0,354.0,381.0,475.0,542.2,425.9701086956522,74.82133637286992,0.04958677685950408,40.0,60.0,50.5,60.0,62.75,86.20000000000002,62.333333333333336,16.868013666625696,0.25,416.0,60.0,416.0
113,Linea_12,DON BOSCO,MARISCAL DIRECCIÓN CENTRO,2.0,5851.5,4041.5,4720.25,6982.75,7661.5,5851.5,3199.6581848691276,0.0,0.0,,,,,,,,,5851.5,,5851.5
114,Linea_12,DON BOSCO,MONTE MARÍA,28.0,2059.5,1332.3,1781.5,2912.0,3841.4,2331.2,941.381453857397,0.1428571428571429,25.0,424.5,87.60000000000001,185.75,1452.5,1868.9000000000003,708.0,824.0530443566239,0.12,2059.5,424.5,2059.5
115,Linea_12,DON BOSCO,PLAZA BARRIOS,28.0,379.5,205.5,295.5,495.5,668.5,397.5,186.55665256265888,0.0714285714285714,28.0,164.5,57.9,99.75,232.75,270.1,160.8,91.91390899459486,0.1428571428571429,379.5,164.5,379.5
116,Linea_12,DON BOSCO,PLAZA MUNICIPAL,173310.0,442.0,300.0,362.0,535.0,635.0,448.48114473319293,128.66578053249697,0.037776239109110876,172288.0,377.0,237.0,300.0,467.0,562.0,382.7821346194171,125.67036835393961,0.031191957652303093,442.0,377.0,442.0
117,Linea_12,DON BOSCO,REFORMITA DIRECCIÓN CENMA,142.0,404.5,372.0,378.75,442.5,497.5,411.6090909090909,51.37484104052292,0.04225352112676062,2.0,7.0,3.0,4.5,9.5,11.0,7.0,7.0710678118654755,0.0,404.5,7.0,404.5
118,Linea_12,DON BOSCO,REFORMITA DIRECCIÓN CENTRO,1.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,,0.0,0.0,,,,,,,,,3628.0,,3628.0
119,Linea_12,DON BOSCO,SANTA CECILIA,1243.0,240.0,120.0,180.0,300.0,392.70000000000005,240.78838174273858,98.48757855643802,0.03137570394207567,545.0,61.0,60.0,60.0,120.0,148.8,84.903981264637,43.51497603601709,0.022018348623853212,240.0,61.0,240.0
120,Linea_12,DON BOSCO,TRÉBOL,172.0,322.0,209.5,259.0,393.0,442.5,327.02985074626866,100.74652873528117,0.03488372093023251,20.0,60.0,5.6,21.0,60.0,70.2,47.666666666666664,26.100625415089645,0.15000000000000002,322.0,60.0,322.0
121,Linea_12,DON BOSCO,TRÉBOL DIRECCIÓN CENTRO,10.0,2913.5,2532.8,2762.75,3367.75,4137.1,3148.0,698.3719843832716,0.19999999999999996,2.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,2913.5,300.0,2913.5
122,Linea_12,EL AMATE,BOLÍVAR DIRECCIÓN CENMA,18.0,431.0,347.4,392.0,485.0,544.8,442.73333333333335,80.85576300898227,0.05555555555555558,3.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,431.0,60.0,431.0
123,Linea_12,EL AMATE,DON BOSCO,133213.0,433.0,320.0,371.0,501.0,564.0,435.7610314093704,93.7319143875675,0.01562910526750394,132984.0,385.0,267.0,322.0,451.0,514.0,385.99953042644944,94.79660120500263,0.019160199723274984,433.0,385.0,433.0
124,Linea_12,EL AMATE,PLAZA BARRIOS,1359.0,17.0,6.0,11.0,60.0,82.10000000000014,27.928719008264462,32.23824402221761,0.10963944076526855,367.0,25.0,5.0,10.0,60.0,108.0,35.95038167938932,42.89561327815154,0.11171662125340598,17.0,25.0,17.0
125,Linea_12,EL AMATE,REFORMITA DIRECCIÓN CENMA,1.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,,0.0,1.0,21.0,21.0,21.0,21.0,21.0,21.0,,0.0,1035.0,21.0,1035.0
126,Linea_12,EL AMATE,SANTA CECILIA,32.0,426.5,377.0,401.75,494.25,700.4,463.125,136.08221399403098,0.0625,6.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.16666666666666663,426.5,300.0,426.5
127,Linea_12,EL AMATE,TRÉBOL,5.0,439.5,388.0,410.5,586.5,821.4000000000001,557.5,282.40219545888806,0.19999999999999996,0.0,,,,,,,,,439.5,,439.5
128,Linea_12,EL CARMEN,BOLÍVAR DIRECCIÓN CENTRO,1.0,2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,,0.0,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,0.0,2278.0,300.0,2278.0
129,Linea_12,EL CARMEN,CENMA,289.0,600.0,491.0,580.25,900.0,900.0,679.1991150442478,186.90891617823394,0.02422145328719727,265.0,300.0,201.90000000000003,280.0,445.5,600.0,350.0432692307692,175.20545582915435,0.018867924528301883,600.0,300.0,600.0
130,Linea_12,EL CARMEN,DON BOSCO,4.0,1787.5,1501.0,1514.5,2091.5,2160.8,1818.5,365.34777951973376,0.0,0.0,,,,,,,,,1787.5,,1787.5
131,Linea_12,EL CARMEN,EL AMATE,3.0,1282.0,1087.6,1160.5,1452.0,1554.0,1314.3333333333333,292.841823060391,0.0,1.0,126.0,126.0,126.0,126.0,126.0,126.0,,0.0,1282.0,126.0,1282.0
132,Linea_12,EL CARMEN,JAVIER,15968.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.22570140280561124,1430.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.25874125874125875,60.0,60.0,60.0
133,Linea_12,EL CARMEN,LAS CHARCAS DIRECCIÓN CENMA,170785.0,120.0,60.0,60.0,120.0,142.0,100.98007871409129,36.56544647527187,0.005082413560909882,73728.0,60.0,60.0,60.0,60.0,60.0,60.0,0.28209707757173025,0.3841010199652778,120.0,60.0,120.0
134,Linea_12,EL CARMEN,LAS CHARCAS DIRECCIÓN CENTRO,11.0,11.0,2.6,4.0,13.0,13.0,8.666666666666666,4.8218253804964775,0.18181818181818177,0.0,,,,,,,,,11.0,,11.0
135,Linea_12,EL CARMEN,MARISCAL DIRECCIÓN CENMA,29.0,1930.0,1709.2,1765.5,2037.5,2155.8,1918.4782608695652,186.56628100484076,0.06896551724137934,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,0.0,1930.0,300.0,1930.0
136,Linea_12,EL CARMEN,MARISCAL DIRECCIÓN CENTRO,4410.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.2222222222222222,105.0,60.0,23.0,42.75,60.0,60.0,53.61538461538461,17.125837154592297,0.08571428571428574,60.0,60.0,60.0
137,Linea_12,EL CARMEN,MONTE MARÍA,837.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.31660692951015534,112.0,60.0,60.0,60.0,60.0,70.0,60.59322033898305,7.5696411589648465,0.3482142857142857,300.0,60.0,300.0
138,Linea_12,EL CARMEN,PLAZA BARRIOS,12.0,1097.5,655.0,783.25,1279.0,1413.4,1056.5,315.28951342016956,0.0,10.0,102.0,71.7,74.5,180.5,213.4,124.125,63.43229111072338,0.0,1097.5,102.0,1097.5
139,Linea_12,EL CARMEN,PLAZA MUNICIPAL,2.0,4431.5,1946.3000000000002,2878.25,5984.75,6916.7,4431.5,4393.254431512019,0.0,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,0.0,4431.5,300.0,4431.5
140,Linea_12,EL CARMEN,REFORMITA DIRECCIÓN CENMA,763.0,11.0,5.0,6.0,12.0,15.0,10.00503355704698,4.02042368908412,0.02490170380078638,70.0,8.0,3.0,4.0,10.0,12.0,7.464285714285714,3.8398585205130846,0.0,11.0,8.0,11.0
141,Linea_12,EL CARMEN,REFORMITA DIRECCIÓN CENTRO,172968.0,60.0,60.0,60.0,120.0,120.0,79.46800402074008,29.144035613145086,0.0006648628648073807,67524.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.1590841774776376,60.0,60.0,60.0
142,Linea_12,EL CARMEN,SANTA CECILIA,65.0,397.0,259.3,300.0,519.25,595.1,409.47727272727275,137.39687957054656,0.16923076923076918,10.0,31.5,6.4,7.0,65.75,157.09999999999997,71.25,116.13139110507547,0.19999999999999996,397.0,31.5,397.0
143,Linea_12,EL CARMEN,TRÉBOL,5.0,1929.5,1695.8,1811.0,2084.25,2264.7000000000003,1965.75,318.6297485588354,0.19999999999999996,1.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,1929.5,6.0,1929.5
144,Linea_12,EL CARMEN,TRÉBOL DIRECCIÓN CENTRO,1235.0,300.0,190.8,275.5,393.0,600.0,334.6253968253968,131.92712019752136,0.04534412955465583,532.0,94.0,22.900000000000006,59.0,300.0,300.0,132.70833333333334,108.95141382454509,0.041353383458646586,300.0,94.0,300.0
145,Linea_12,JAVIER,CENMA,1360.0,600.0,348.0,449.0,600.0,600.0,546.5415019762846,107.84949258853784,0.07058823529411762,1216.0,300.0,242.3,297.0,300.0,300.0,293.46573604060916,25.69752874755794,0.1907894736842105,600.0,300.0,600.0
146,Linea_12,JAVIER,DON BOSCO,1.0,658.0,658.0,658.0,658.0,658.0,658.0,,0.0,0.0,,,,,,,,,658.0,,658.0
147,Linea_12,JAVIER,EL AMATE,1.0,1554.0,1554.0,1554.0,1554.0,1554.0,1554.0,,0.0,0.0,,,,,,,,,1554.0,,1554.0
148,Linea_12,JAVIER,EL CARMEN,8792.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.20803002729754327,429.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.4871794871794872,60.0,60.0,60.0
149,Linea_12,JAVIER,LAS CHARCAS DIRECCIÓN CENMA,4.0,1143.0,25.700000000000003,47.75,2232.25,2243.5,1137.0,1272.1008869844666,0.0,0.0,,,,,,,,,1143.0,,1143.0
150,Linea_12,JAVIER,LAS CHARCAS DIRECCIÓN CENTRO,178240.0,60.0,60.0,60.0,60.0,60.0,60.0,0.25266317900066765,0.27042751346499105,25022.0,60.0,11.0,28.0,60.0,60.0,49.92828987265009,21.672590593936864,0.011509871313244324,60.0,60.0,60.0
151,Linea_12,JAVIER,MARISCAL DIRECCIÓN CENMA,30.0,2160.0,1879.0,2015.0,2355.0,2428.8,2161.478260869565,269.1277934936658,0.09999999999999998,0.0,,,,,,,,,2160.0,,2160.0
152,Linea_12,JAVIER,MARISCAL DIRECCIÓN CENTRO,118.0,300.0,180.0,228.75,325.0,376.0,273.6276595744681,88.11055266115899,0.016949152542372836,3.0,31.0,9.4,17.5,21808.5,34875.0,14540.333333333334,25154.28882583114,0.0,300.0,31.0,300.0
153,Linea_12,JAVIER,MONTE MARÍA,168888.0,120.0,120.0,120.0,120.0,120.0,120.0,0.5239552503266572,0.451464876130927,115646.0,60.0,60.0,60.0,60.0,67.0,60.13462154371731,5.755501891851848,0.1900454836310811,120.0,60.0,120.0
154,Linea_12,JAVIER,PLAZA BARRIOS,12.0,1058.5,973.8,1012.5,1344.0,1694.4,1174.2,294.1521972576699,0.0,10.0,97.0,14.8,27.0,128.0,168.0,94.66666666666667,69.84268036093688,0.09999999999999998,1058.5,97.0,1058.5
155,Linea_12,JAVIER,PLAZA MUNICIPAL,1.0,2536.0,2536.0,2536.0,2536.0,2536.0,2536.0,,0.0,0.0,,,,,,,,,2536.0,,2536.0
156,Linea_12,JAVIER,REFORMITA DIRECCIÓN CENMA,1.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,,0.0,0.0,,,,,,,,,1985.0,,1985.0
157,Linea_12,JAVIER,REFORMITA DIRECCIÓN CENTRO,279.0,240.0,120.0,180.0,300.0,301.0,228.88839285714286,79.35621683230853,0.0035842293906810374,36.0,60.0,60.0,60.0,60.0,60.5,60.04545454545455,3.1410434327073298,0.2777777777777778,240.0,60.0,240.0
158,Linea_12,JAVIER,SANTA CECILIA,11.0,2151.0,1874.0,1962.5,2211.0,2405.0,2117.8888888888887,242.26064100843575,0.0,1.0,111.0,111.0,111.0,111.0,111.0,111.0,,0.0,2151.0,111.0,2151.0
159,Linea_12,JAVIER,TRÉBOL,2.0,1974.0,1683.6,1792.5,2155.5,2264.4,1974.0,513.3595231414336,0.0,0.0,,,,,,,,,1974.0,,1974.0
160,Linea_12,JAVIER,TRÉBOL DIRECCIÓN CENTRO,281.0,407.0,300.0,328.25,532.75,634.7,427.4136363636364,142.73946231799906,0.02491103202846978,83.0,73.0,26.0,50.0,178.0,300.0,112.6923076923077,103.86257985351202,0.02409638554216864,407.0,73.0,407.0
161,Linea_12,LAS CHARCAS DIRECCIÓN CENMA,CENMA,1473.0,600.0,540.4,600.0,600.0,611.2,595.8030112923464,40.913901528712266,0.3245078071961982,1129.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.34720992028343667,600.0,300.0,600.0
162,Linea_12,LAS CHARCAS DIRECCIÓN CENMA,DON BOSCO,2.0,1443.0,1283.8,1343.5,1542.5,1602.2,1443.0,281.4284989122459,0.0,1.0,479.0,479.0,479.0,479.0,479.0,479.0,,0.0,1443.0,479.0,1443.0
163,Linea_12,LAS CHARCAS DIRECCIÓN CENMA,EL CARMEN,105.0,11.0,5.0,8.0,13.0,17.0,10.723684210526315,4.47352976324821,0.10476190476190472,9.0,7.0,3.4000000000000004,6.0,12.0,12.4,8.0,4.272001872658765,0.0,11.0,7.0,11.0
164,Linea_12,LAS CHARCAS DIRECCIÓN CENMA,JAVIER,153987.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.12736140063771617,10918.0,60.0,60.0,60.0,60.0,60.0,60.0,0.2117966791332657,0.2657080051291445,60.0,60.0,60.0
165,Linea_12,LAS CHARCAS DIRECCIÓN CENMA,MARISCAL DIRECCIÓN CENMA,1.0,2062.0,2062.0,2062.0,2062.0,2062.0,2062.0,,0.0,0.0,,,,,,,,,2062.0,,2062.0
166,Linea_12,LAS CHARCAS DIRECCIÓN CENMA,MONTE MARÍA,17157.0,145.0,107.40000000000009,120.0,180.0,181.0,148.77339611536198,41.446493349777874,0.009850206912630388,14405.0,91.0,60.0,60.0,120.0,120.0,91.26587336054895,30.865326153292568,0.0009718847622353088,145.0,91.0,145.0
167,Linea_12,LAS CHARCAS DIRECCIÓN CENMA,PLAZA BARRIOS,2.0,946.0,786.8,846.5,1045.5,1105.2,946.0,281.4284989122459,0.0,1.0,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,946.0,41.0,946.0
168,Linea_12,LAS CHARCAS DIRECCIÓN CENMA,TRÉBOL,1.0,390.0,390.0,390.0,390.0,390.0,390.0,,0.0,0.0,,,,,,,,,390.0,,390.0
169,Linea_12,LAS CHARCAS DIRECCIÓN CENTRO,DON BOSCO,1.0,627.0,627.0,627.0,627.0,627.0,627.0,,0.0,0.0,,,,,,,,,627.0,,627.0
170,Linea_12,LAS CHARCAS DIRECCIÓN CENTRO,EL CARMEN,168788.0,120.0,60.0,60.0,120.0,150.0,103.90199723391282,37.16155552659132,0.004040571604616461,74564.0,60.0,60.0,60.0,60.0,64.0,60.099940891358315,3.583455438013451,0.2909849257014109,120.0,60.0,120.0
171,Linea_12,LAS CHARCAS DIRECCIÓN CENTRO,JAVIER,8.0,18.0,9.200000000000001,13.5,36.5,49.800000000000004,26.142857142857142,19.505798893564716,0.125,1.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,18.0,7.0,18.0
172,Linea_12,LAS CHARCAS DIRECCIÓN CENTRO,MARISCAL DIRECCIÓN CENTRO,133.0,240.0,120.0,147.5,300.0,300.0,219.85714285714286,76.92943667191926,0.015037593984962405,5.0,22.0,4.4,5.0,60.0,83.4,38.0,40.94508517514648,0.0,240.0,22.0,240.0
173,Linea_12,LAS CHARCAS DIRECCIÓN CENTRO,MONTE MARÍA,2.0,1993.0,1298.6,1559.0,2427.0,2687.4,1993.0,1227.5373721398464,0.0,2.0,985.0,424.20000000000005,634.5,1335.5,1545.8,985.0,991.3637072235397,0.0,1993.0,985.0,1993.0
174,Linea_12,LAS CHARCAS DIRECCIÓN CENTRO,REFORMITA DIRECCIÓN CENTRO,9912.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.2726997578692494,1641.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.14198659354052412,60.0,60.0,60.0
175,Linea_12,LAS CHARCAS DIRECCIÓN CENTRO,TRÉBOL DIRECCIÓN CENTRO,362.0,300.0,233.0,276.5,413.0,496.5,329.32374100719426,111.59345025688667,0.04419889502762431,130.0,60.0,11.0,50.0,97.5,132.0,70.46067415730337,42.05576228874162,0.1461538461538462,300.0,60.0,300.0
176,Linea_12,MARISCAL DIRECCIÓN CENMA,BOLÍVAR DIRECCIÓN CENMA,1.0,958.0,958.0,958.0,958.0,958.0,958.0,,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,958.0,2.0,958.0
177,Linea_12,MARISCAL DIRECCIÓN CENMA,CENMA,89.0,632.0,571.2,600.0,899.25,1054.2,719.060606060606,209.04397640463822,0.0786516853932584,77.0,300.0,207.5,285.5,300.0,600.0,311.74074074074076,126.14595461132261,0.1428571428571429,632.0,300.0,632.0
178,Linea_12,MARISCAL DIRECCIÓN CENMA,DON BOSCO,8.0,1295.0,778.2,915.0,1559.5,1872.9999999999998,1328.75,545.1937401380487,0.0,5.0,176.0,163.6,169.0,186.0,196.8,179.0,18.583146486355137,0.19999999999999996,1295.0,176.0,1295.0
179,Linea_12,MARISCAL DIRECCIÓN CENMA,EL AMATE,1.0,805.0,805.0,805.0,805.0,805.0,805.0,,0.0,1.0,60.0,60.0,60.0,60.0,60.0,60.0,,0.0,805.0,60.0,805.0
180,Linea_12,MARISCAL DIRECCIÓN CENMA,EL CARMEN,8808.0,120.0,60.0,60.0,120.0,121.0,98.50119581464872,33.176117963398376,0.050635785649409626,4793.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.14145629042353436,120.0,60.0,120.0
181,Linea_12,MARISCAL DIRECCIÓN CENMA,JAVIER,228.0,300.0,295.5,300.0,300.0,390.8,307.68840579710144,46.53949566339054,0.24561403508771928,5.0,60.0,46.4,51.5,60.0,60.0,54.333333333333336,9.814954576223638,0.4,300.0,60.0,300.0
182,Linea_12,MARISCAL DIRECCIÓN CENMA,LAS CHARCAS DIRECCIÓN CENMA,891.0,300.0,300.0,300.0,300.0,304.5999999999999,300.0163265306122,14.45881213574304,0.31313131313131315,81.0,60.0,9.100000000000001,29.75,60.25,76.9,50.8448275862069,27.266034176577822,0.11111111111111116,300.0,60.0,300.0
183,Linea_12,MARISCAL DIRECCIÓN CENMA,MONTE MARÍA,1786.0,468.0,360.0,402.0,553.0,613.0,475.1688857743518,99.35616437227817,0.0016797312430011369,28.0,60.0,44.400000000000006,60.0,105.0,120.0,72.04761904761905,39.14405020774762,0.1071428571428571,468.0,60.0,468.0
184,Linea_12,MARISCAL DIRECCIÓN CENMA,PLAZA BARRIOS,55.0,879.5,654.1,747.25,1037.0,1148.9,887.1666666666666,208.80597487449464,0.054545454545454564,55.0,133.0,58.00000000000001,89.75,174.5,208.39999999999998,133.88095238095238,58.21293867570109,0.054545454545454564,879.5,133.0,879.5
185,Linea_12,MARISCAL DIRECCIÓN CENMA,REFORMITA DIRECCIÓN CENMA,176399.0,60.0,60.0,60.0,120.0,120.0,77.560854329815,29.813139565644637,0.0010147449815475218,34980.0,60.0,22.0,60.0,60.0,61.0,55.98426885949231,16.46276028527278,0.10048599199542596,60.0,60.0,60.0
186,Linea_12,MARISCAL DIRECCIÓN CENMA,SANTA CECILIA,7.0,1255.0,841.6,1020.0,1354.0,1419.0,1174.4285714285713,261.57908755789146,0.0,2.0,150.0,126.0,135.0,165.0,174.0,150.0,42.42640687119285,0.0,1255.0,150.0,1255.0
187,Linea_12,MARISCAL DIRECCIÓN CENMA,TRÉBOL,351.0,11.0,4.0,7.0,19.0,26.100000000000023,12.172413793103448,9.807422025526362,0.1737891737891738,17.0,5.0,3.0,3.5,8.5,10.2,6.0,3.051931472737505,0.11764705882352944,11.0,5.0,11.0
188,Linea_12,MARISCAL DIRECCIÓN CENTRO,BOLÍVAR DIRECCIÓN CENTRO,404.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.25495049504950495,52.0,300.0,60.0,86.5,300.0,300.0,234.8181818181818,107.30836416721166,0.25,300.0,300.0,300.0
189,Linea_12,MARISCAL DIRECCIÓN CENTRO,EL CARMEN,3.0,3825.0,2045.0,2712.5,5909.5,7160.2,4473.0,3245.8800039434605,0.0,0.0,,,,,,,,,3825.0,,3825.0
190,Linea_12,MARISCAL DIRECCIÓN CENTRO,MONTE MARÍA,4.0,1808.0,1404.7,1624.75,1998.5,2231.6,1815.25,463.6711298610974,0.0,4.0,573.5,77.7,104.25,1054.75,1102.9,585.5,574.8997013972669,0.0,1808.0,573.5,1808.0
191,Linea_12,MARISCAL DIRECCIÓN CENTRO,PLAZA MUNICIPAL,2.0,3521.5,1926.7,2524.75,4518.25,5116.3,3521.5,2819.234736590765,0.0,0.0,,,,,,,,,3521.5,,3521.5
192,Linea_12,MARISCAL DIRECCIÓN CENTRO,REFORMITA DIRECCIÓN CENTRO,400.0,11.0,3.3999999999999986,7.0,13.0,15.600000000000023,10.581395348837209,4.5982248764344105,0.0625,28.0,9.0,3.6,5.5,10.5,11.400000000000002,8.043478260869565,3.469443332443555,0.0357142857142857,11.0,9.0,11.0
193,Linea_12,MARISCAL DIRECCIÓN CENTRO,SANTA CECILIA,233.0,279.0,153.0,207.0,300.0,300.0,258.909604519774,68.83395446081306,0.05150214592274682,72.0,12.5,5.300000000000001,8.0,40.0,81.20000000000002,22.365384615384617,36.79999770854893,0.11111111111111116,279.0,12.5,279.0
194,Linea_12,MARISCAL DIRECCIÓN CENTRO,TRÉBOL DIRECCIÓN CENTRO,155894.0,180.0,115.0,135.0,217.0,242.0,175.93569667971582,51.48680042918531,0.0045672059219725725,153468.0,103.0,52.0,63.0,134.0,167.0,102.39587710084034,44.864512336635144,0.007493418823468101,180.0,103.0,180.0
195,Linea_12,MONTE MARÍA,BOLÍVAR DIRECCIÓN CENMA,2.0,1897.5,1870.7,1880.75,1914.25,1924.3,1897.5,47.37615433949868,0.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,1897.5,6.0,1897.5
196,Linea_12,MONTE MARÍA,CENMA,183380.0,320.0,264.0,289.0,353.0,379.0,320.244489089793,44.10067451116316,0.022848729414330915,181734.0,261.0,205.0,230.0,294.0,319.0,261.29412132669796,43.57867503784564,0.010399815114397915,320.0,261.0,320.0
197,Linea_12,MONTE MARÍA,DON BOSCO,5.0,1863.0,1588.0,1678.0,1889.0,2034.8,1818.0,228.78046245254424,0.0,2.0,96.5,29.7,54.75,138.25,163.3,96.5,118.08683245815344,0.0,1863.0,96.5,1863.0
198,Linea_12,MONTE MARÍA,EL AMATE,1.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,,0.0,0.0,,,,,,,,,1338.0,,1338.0
199,Linea_12,MONTE MARÍA,EL CARMEN,473.0,300.0,120.0,186.0,307.25,364.7,265.38483146067415,91.57505212912719,0.06131078224101483,57.0,60.0,60.0,60.0,60.0,66.0,60.28,3.496849580586405,0.45614035087719296,300.0,60.0,300.0
