kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,LÍnea 18,79,14.6489931,-90.4833978,,
doc.kml,Polygon,LÍnea 18,80,14.6491023,-90.4845365,,
doc.kml,Polygon,LÍnea 18,81,14.6493208,-90.486476,,
doc.kml,Polygon,LÍnea 18,82,14.6498529,-90.4917262,,
doc.kml,Polygon,LÍnea 18,83,14.6495013,-90.4926677,,
doc.kml,Polygon,LÍnea 18,84,14.649103,-90.4929869,,
doc.kml,Polygon,LÍnea 18,85,14.6487193,-90.4932616,,
doc.kml,Polygon,LÍnea 18,86,14.648494,-90.4934237,,
doc.kml,Polygon,LÍnea 18,86,14.648333956056549,-90.49358608680653,VICTORIAS,IDA
doc.kml,Polygon,LÍnea 18,87,14.6482197,-90.4936836,,
doc.kml,Polygon,LÍnea 18,88,14.6474844,-90.4943106,,
doc.kml,Polygon,LÍnea 18,89,14.6459384,-90.4955752,,
doc.kml,Polygon,LÍnea 18,90,14.6451222,-90.4962572,,
doc.kml,Polygon,LÍnea 18,91,14.6449016,-90.4964416,SAN MARTÍN DIRECCIÓN PLAZA BARRIOS,IDA
doc.kml,Polygon,LÍnea 18,92,14.6445805,-90.4968065,,
doc.kml,Polygon,LÍnea 18,93,14.6444913,-90.4969299,,
doc.kml,Polygon,LÍnea 18,94,14.6444229,-90.4970533,,
doc.kml,Polygon,LÍnea 18,95,14.6443405,-90.4972779,,
doc.kml,Polygon,LÍnea 18,96,14.6442347,-90.497626,,
doc.kml,Polygon,LÍnea 18,97,14.6441321,-90.4979384,,
doc.kml,Polygon,LÍnea 18,98,14.64401,-90.4981342,,
doc.kml,Polygon,LÍnea 18,99,14.6437994,-90.4983031,,
doc.kml,Polygon,LÍnea 18,100,14.6435318,-90.498456,,
doc.kml,Polygon,LÍnea 18,101,14.643342,-90.498539,,
doc.kml,Polygon,LÍnea 18,102,14.6433679,-90.4985981,,
doc.kml,Polygon,LÍnea 18,103,14.6436088,-90.499081,,
doc.kml,Polygon,LÍnea 18,104,14.6426534,-90.4994674,,
doc.kml,Polygon,LÍnea 18,105,14.6421864,-90.4996815,,
doc.kml,Polygon,LÍnea 18,106,14.6417452,-90.4998676,,
doc.kml,Polygon,LÍnea 18,107,14.6415299,-90.4999598,,
doc.kml,Polygon,LÍnea 18,108,14.6417155,-90.5003657,,
doc.kml,Polygon,LÍnea 18,109,14.6419271,-90.5007822,,
doc.kml,Polygon,LÍnea 18,110,14.6419651,-90.5008538,,
doc.kml,Polygon,LÍnea 18,111,14.6420786,-90.5010558,,
doc.kml,Polygon,LÍnea 18,112,14.6422272,-90.5013251,,
doc.kml,Polygon,LÍnea 18,113,14.642316,-90.5014883,,
doc.kml,Polygon,LÍnea 18,114,14.6422728,-90.5015188,,
doc.kml,Polygon,LÍnea 18,115,14.6421845,-90.5015699,,
doc.kml,Polygon,LÍnea 18,116,14.6420315,-90.5016557,,
doc.kml,Polygon,LÍnea 18,117,14.6419114,-90.5017201,,
doc.kml,Polygon,LÍnea 18,118,14.6417745,-90.5017818,,
doc.kml,Polygon,LÍnea 18,119,14.6416253,-90.5018542,,
doc.kml,Polygon,LÍnea 18,120,14.6412205,-90.50205,,
doc.kml,Polygon,LÍnea 18,121,14.64104,-90.5021412,,
doc.kml,Polygon,LÍnea 18,122,14.6404546,-90.5024336,,
doc.kml,Polygon,LÍnea 18,123,14.6404013,-90.5024872,,
doc.kml,Polygon,LÍnea 18,124,14.640379,-90.5025463,,
doc.kml,Polygon,LÍnea 18,125,14.6402995,-90.5028145,,
doc.kml,Polygon,LÍnea 18,126,14.6401889,-90.503249,,
doc.kml,Polygon,LÍnea 18,127,14.6403816,-90.5036949,,
doc.kml,Polygon,LÍnea 18,128,14.6405428,-90.5040238,,
doc.kml,Polygon,LÍnea 18,129,14.6407039,-90.5045727,,
doc.kml,Polygon,LÍnea 18,130,14.6399679,-90.5050435,,
doc.kml,Polygon,LÍnea 18,131,14.6404187,-90.5083034,,
