kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Línea 6,83,14.6504494,-90.4979272
doc.kml,Polygon,Línea 6,84,14.6504731,-90.4978776
doc.kml,Polygon,Línea 6,85,14.6505007,-90.4978481
doc.kml,Polygon,Línea 6,86,14.6506291,-90.4977984
doc.kml,Polygon,Línea 6,87,14.6512115,-90.4976093
doc.kml,Polygon,Línea 6,87,14.651566463810164,-90.4974990544746,IGSS ZONA 6,VUELTA
doc.kml,Polygon,Línea 6,88,14.651803,-90.497435
doc.kml,Polygon,Línea 6,89,14.6524075,-90.4972673
doc.kml,Polygon,Línea 6,90,14.6527,-90.4971895
doc.kml,Polygon,Línea 6,91,14.6528482,-90.4971319
doc.kml,Polygon,Línea 6,92,14.6529905,-90.4970715
doc.kml,Polygon,Línea 6,93,14.653309,-90.4969086
doc.kml,Polygon,Línea 6,94,14.6533651,-90.4968865
doc.kml,Polygon,Línea 6,95,14.6534135,-90.4968724
doc.kml,Polygon,Línea 6,96,14.6534972,-90.4968536
doc.kml,Polygon,Línea 6,97,14.6535929,-90.4968446
doc.kml,Polygon,Línea 6,98,14.6536886,-90.4968422
doc.kml,Polygon,Línea 6,99,14.6538013,-90.4968144
doc.kml,Polygon,Línea 6,100,14.6539127,-90.4967718
doc.kml,Polygon,Línea 6,101,14.654018,-90.4967175
doc.kml,Polygon,Línea 6,102,14.654118,-90.4966552
doc.kml,Polygon,Línea 6,103,14.6544657,-90.4963976
doc.kml,Polygon,Línea 6,103,14.654893642194688,-90.49609427377523,CENTRO ZONA 6,VUELTA
doc.kml,Polygon,Línea 6,104,14.6551383,-90.4959297
doc.kml,Polygon,Línea 6,105,14.6559964,-90.4953559
doc.kml,Polygon,Línea 6,106,14.6575401,-90.4943323
doc.kml,Polygon,Línea 6,107,14.6576887,-90.4942563
doc.kml,Polygon,Línea 6,108,14.6579786,-90.4941446
doc.kml,Polygon,Línea 6,109,14.6585195,-90.4941216
doc.kml,Polygon,Línea 6,110,14.6590603,-90.4941159,ACADEMIA,VUELTA
doc.kml,Polygon,Línea 6,111,14.6601512,-90.4941101
doc.kml,Polygon,Línea 6,112,14.6623295,-90.4941071
doc.kml,Polygon,Línea 6,113,14.6628446,-90.4940796
doc.kml,Polygon,Línea 6,114,14.6634447,-90.4940273
doc.kml,Polygon,Línea 6,115,14.6645877,-90.4939334
doc.kml,Polygon,Línea 6,116,14.6651768,-90.4937913,CIPRESALES,VUELTA
doc.kml,Polygon,Línea 6,117,14.6657023,-90.4935632
doc.kml,Polygon,Línea 6,118,14.6661077,-90.4932722
doc.kml,Polygon,Línea 6,119,14.6665053,-90.4929544
doc.kml,Polygon,Línea 6,120,14.6667718,-90.4927413
doc.kml,Polygon,Línea 6,121,14.6669863,-90.4925175
doc.kml,Polygon,Línea 6,121,14.667474426175133,-90.49202569614066,PROYECTOS 4-4,VUELTA
doc.kml,Polygon,Línea 6,122,14.6676177,-90.4918527
doc.kml,Polygon,Línea 6,123,14.6687405,-90.4906625
doc.kml,Polygon,Línea 6,124,14.6695959,-90.4898263
doc.kml,Polygon,Línea 6,125,14.6700509,-90.489435
doc.kml,Polygon,Línea 6,126,14.6705214,-90.4890706
doc.kml,Polygon,Línea 6,127,14.6713509,-90.4884758
doc.kml,Polygon,Línea 6,128,14.6716152,-90.48833
doc.kml,Polygon,Línea 6,129,14.6722272,-90.4880232
doc.kml,Polygon,Línea 6,130,14.6734502,-90.4873969,PROYECTOS,VUELTA
doc.kml,Polygon,Línea 6,131,14.6735048,-90.4875095,PROYECTOS,IDA
doc.kml,Polygon,Línea 6,132,14.6722969,-90.4881305
doc.kml,Polygon,Línea 6,133,14.6716897,-90.4884446
doc.kml,Polygon,Línea 6,134,14.6712953,-90.4886783
doc.kml,Polygon,Línea 6,135,14.6705428,-90.489194
doc.kml,Polygon,Línea 6,136,14.6696489,-90.4899135
doc.kml,Polygon,Línea 6,137,14.6691059,-90.4904422
doc.kml,Polygon,Línea 6,138,14.6688276,-90.4907349
doc.kml,Polygon,Línea 6,138,14.667541032546387,-90.49209861900012,PROYECTOS 4-4,IDA
