kml_file,type,name,order,lat,lon,station,dir
doc.kml,LineString,Línea 7,0,14.6435346,-90.5079153,,IDA
doc.kml,LineString,Línea 7,1,14.6437722,-90.5078859
doc.kml,LineString,Línea 7,2,14.6438181,-90.5082468
doc.kml,LineString,Línea 7,3,14.6438925,-90.5088008
doc.kml,LineString,Línea 7,4,14.6440207,-90.509689
doc.kml,LineString,Línea 7,4,14.644200306626537,-90.51090602886059,CRUZ ROJA,IDA
doc.kml,LineString,Línea 7,5,14.6442873,-90.5114867
doc.kml,LineString,Línea 7,6,14.6444076,-90.5122455
doc.kml,LineString,Línea 7,7,14.6445145,-90.5127952
doc.kml,LineString,Línea 7,8,14.6445226,-90.512889
doc.kml,LineString,Línea 7,9,14.6445851,-90.513318
doc.kml,LineString,Línea 7,10,14.6448984,-90.5153344
doc.kml,LineString,Línea 7,11,14.6431279,-90.515563
doc.kml,LineString,Línea 7,12,14.6422868,-90.515672,ARCHIVO GENERAL,IDA
doc.kml,LineString,Línea 7,13,14.6415702,-90.5157756
doc.kml,LineString,Línea 7,14,14.6416124,-90.5160865
doc.kml,LineString,Línea 7,15,14.6416701,-90.5164324
doc.kml,LineString,Línea 7,16,14.6417415,-90.5167963
doc.kml,LineString,Línea 7,17,14.6417973,-90.5171415
doc.kml,LineString,Línea 7,18,14.6420075,-90.51849
doc.kml,LineString,Línea 7,19,14.6420627,-90.5188586,SANTUARIO DE GUADALUPE,IDA
doc.kml,LineString,Línea 7,20,14.6421204,-90.519238
doc.kml,LineString,Línea 7,21,14.6422372,-90.5199994
doc.kml,LineString,Línea 7,22,14.642459,-90.5213882
doc.kml,LineString,Línea 7,23,14.6425525,-90.5220051
doc.kml,LineString,Línea 7,24,14.6425979,-90.5222987
doc.kml,LineString,Línea 7,25,14.6426229,-90.5223651
doc.kml,LineString,Línea 7,26,14.6426531,-90.5224248
doc.kml,LineString,Línea 7,27,14.6427212,-90.5225361
doc.kml,LineString,Línea 7,28,14.6428639,-90.5226642
doc.kml,LineString,Línea 7,29,14.6430455,-90.5227896
doc.kml,LineString,Línea 7,30,14.6442769,-90.5235715
doc.kml,LineString,Línea 7,31,14.6444728,-90.5237385
doc.kml,LineString,Línea 7,32,14.6446532,-90.5239242
doc.kml,LineString,Línea 7,33,14.6448647,-90.5241964
doc.kml,LineString,Línea 7,34,14.6452202,-90.5246886
doc.kml,LineString,Línea 7,35,14.6456251,-90.5252076
doc.kml,LineString,Línea 7,36,14.6458936,-90.5255335
doc.kml,LineString,Línea 7,37,14.6462504,-90.5259345
doc.kml,LineString,Línea 7,38,14.6464904,-90.5262262
doc.kml,LineString,Línea 7,39,14.6467512,-90.5265823
doc.kml,LineString,Línea 7,40,14.6469729,-90.5268504
doc.kml,LineString,Línea 7,41,14.6472543,-90.5271895
doc.kml,LineString,Línea 7,42,14.6474462,-90.5274281
doc.kml,LineString,Línea 7,43,14.6476355,-90.5276827
doc.kml,LineString,Línea 7,44,14.6478818,-90.5280109
doc.kml,LineString,Línea 7,45,14.64825,-90.5284732
doc.kml,LineString,Línea 7,46,14.6484822,-90.5287582
doc.kml,LineString,Línea 7,47,14.6487053,-90.5290392
doc.kml,LineString,Línea 7,48,14.6489064,-90.5293134
doc.kml,LineString,Línea 7,49,14.6490323,-90.5295528
doc.kml,LineString,Línea 7,50,14.6490888,-90.5297084
doc.kml,LineString,Línea 7,51,14.6491322,-90.5298854
doc.kml,LineString,Línea 7,52,14.6491549,-90.5300061
doc.kml,LineString,Línea 7,53,14.6491595,-90.5301107
doc.kml,LineString,Línea 7,54,14.6491465,-90.5302971
doc.kml,LineString,Línea 7,55,14.6491186,-90.530442
doc.kml,LineString,Línea 7,56,14.6490868,-90.5305722
doc.kml,LineString,Línea 7,57,14.6490479,-90.5307078
doc.kml,LineString,Línea 7,58,14.6489934,-90.5308406
doc.kml,LineString,Línea 7,58,14.649011013468773,-90.53082814940619,INCIENSO DIRECCIÓN USAC,VUELTA
doc.kml,LineString,Línea 7,59,14.6487755,-90.5313077
doc.kml,LineString,Línea 7,60,14.6486301,-90.5316019
doc.kml,LineString,Línea 7,61,14.6484977,-90.5318961
doc.kml,LineString,Línea 7,62,14.648342,-90.5321393
doc.kml,LineString,Línea 7,63,14.6481046,-90.5323718
doc.kml,LineString,Línea 7,64,14.6478691,-90.5325072
doc.kml,LineString,Línea 7,65,14.6476009,-90.5325951
doc.kml,LineString,Línea 7,66,14.6471847,-90.5326427
doc.kml,LineString,Línea 7,67,14.6469356,-90.5326615
doc.kml,LineString,Línea 7,68,14.6466281,-90.5327164
doc.kml,LineString,Línea 7,69,14.6464192,-90.5327741
doc.kml,LineString,Línea 7,70,14.6461804,-90.5328961
doc.kml,LineString,Línea 7,71,14.6459501,-90.5330859
doc.kml,LineString,Línea 7,72,14.6457483,-90.5332971
doc.kml,LineString,Línea 7,73,14.6456792,-90.5334118
doc.kml,LineString,Línea 7,74,14.645605,-90.533564
doc.kml,LineString,Línea 7,75,14.6455281,-90.5337994
doc.kml,LineString,Línea 7,76,14.6455213,-90.5340576
doc.kml,LineString,Línea 7,77,14.6456225,-90.5349165
doc.kml,LineString,Línea 7,78,14.6457211,-90.5357822
doc.kml,LineString,Línea 7,79,14.6457451,-90.5359951
doc.kml,LineString,Línea 7,80,14.6457587,-90.5362348
doc.kml,LineString,Línea 7,81,14.6457574,-90.5365466
doc.kml,LineString,Línea 7,81,14.645825385467845,-90.53688934117712,BETHANIA DIRECCIÓN USAC,VUELTA
doc.kml,LineString,Línea 7,82,14.6458625,-90.5371119
doc.kml,LineString,Línea 7,83,14.6459222,-90.5375953
doc.kml,LineString,Línea 7,84,14.6459212,-90.5378404
doc.kml,LineString,Línea 7,85,14.6458943,-90.5380694
doc.kml,LineString,Línea 7,86,14.6458181,-90.5383507
doc.kml,LineString,Línea 7,87,14.6456847,-90.5386535
doc.kml,LineString,Línea 7,88,14.6450516,-90.5397694
doc.kml,LineString,Línea 7,89,14.6446279,-90.5404982
doc.kml,LineString,Línea 7,89,14.644473111233165,-90.54079345444174,4 DE FEBRERO DIRECCIÓN USAC,VUELTA
doc.kml,LineString,Línea 7,90,14.6442691,-90.5411708
doc.kml,LineString,Línea 7,91,14.6436729,-90.5423362
doc.kml,LineString,Línea 7,92,14.6433787,-90.5429216
doc.kml,LineString,Línea 7,93,14.6431299,-90.5434479
doc.kml,LineString,Línea 7,94,14.6430368,-90.5436808
doc.kml,LineString,Línea 7,95,14.642932,-90.5439566
doc.kml,LineString,Línea 7,96,14.6427925,-90.5443579
doc.kml,LineString,Línea 7,97,14.6426988,-90.544633
doc.kml,LineString,Línea 7,98,14.6425946,-90.5448195
doc.kml,LineString,Línea 7,99,14.6423695,-90.5452262
doc.kml,LineString,Línea 7,100,14.6421214,-90.5455163,VILLA LINDA DIRECCIÓN USAC,VUELTA
doc.kml,LineString,Línea 7,101,14.6418395,-90.5458224
doc.kml,LineString,Línea 7,102,14.6416869,-90.5460157
doc.kml,LineString,Línea 7,103,14.6415472,-90.5462251
doc.kml,LineString,Línea 7,104,14.6414171,-90.5464426
doc.kml,LineString,Línea 7,105,14.6410528,-90.5471055
doc.kml,LineString,Línea 7,106,14.6408545,-90.5474805
doc.kml,LineString,Línea 7,107,14.6406561,-90.5478421
doc.kml,LineString,Línea 7,108,14.6403554,-90.5484412
doc.kml,LineString,Línea 7,109,14.6400339,-90.5490591
doc.kml,LineString,Línea 7,110,14.6397199,-90.5496371
doc.kml,LineString,Línea 7,111,14.6395421,-90.5498805
doc.kml,LineString,Línea 7,112,14.6393708,-90.5500743
