kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Polígono 6,0,14.6509534,-90.5131519,,VUELTA
doc.kml,Polygon,Polígono 6,1,14.6507263,-90.5131754
doc.kml,Polygon,Polígono 6,2,14.6506323,-90.5131714
doc.kml,Polygon,Polígono 6,3,14.6505473,-90.5131325
doc.kml,Polygon,Polígono 6,4,14.6504941,-90.5130614
doc.kml,Polygon,Polígono 6,5,14.6504746,-90.5129869
doc.kml,Polygon,Polígono 6,6,14.6504642,-90.5129192
doc.kml,Polygon,Polígono 6,7,14.6504441,-90.5128119
doc.kml,Polygon,Polígono 6,8,14.6499115,-90.5128729
doc.kml,Polygon,Polígono 6,9,14.6493536,-90.5129367
doc.kml,Polygon,Polígono 6,10,14.6483772,-90.5130533
doc.kml,Polygon,Polígono 6,11,14.6481343,-90.5130815
doc.kml,Polygon,Polígono 6,12,14.6478381,-90.5131244
doc.kml,Polygon,Polígono 6,13,14.6466755,-90.5132793
doc.kml,Polygon,Polígono 6,14,14.6466103,-90.5132868
doc.kml,Polygon,Polígono 6,15,14.6465438,-90.5132896
doc.kml,Polygon,Polígono 6,16,14.6458658,-90.5133926
doc.kml,Polygon,Polígono 6,16,14.645808291325139,-90.51310090781153,SAN SEBASTIÁN,IDA
doc.kml,Polygon,Polígono 6,17,14.6457523,-90.512647
doc.kml,Polygon,Polígono 6,18,14.6456505,-90.5119845
doc.kml,Polygon,Polígono 6,19,14.645646,-90.5119463
doc.kml,Polygon,Polígono 6,20,14.6459308,-90.5119067
doc.kml,Polygon,Polígono 6,21,14.6462292,-90.5118584
doc.kml,Polygon,Polígono 6,22,14.6465782,-90.5118141
doc.kml,Polygon,Polígono 6,23,14.6469324,-90.5117531
doc.kml,Polygon,Polígono 6,24,14.6477862,-90.5116157
doc.kml,Polygon,Polígono 6,25,14.6492342,-90.5114239
doc.kml,Polygon,Polígono 6,26,14.6496747,-90.5113636
doc.kml,Polygon,Polígono 6,27,14.6498934,-90.5113394
