kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,67,14.6553784,-90.4511389,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,68,14.6555373,-90.4509283,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,69,14.6556869,-90.4507667,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,70,14.6561115,-90.4503771,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,71,14.6564826,-90.4500512,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,72,14.657082,-90.4495322,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,73,14.6574401,-90.4491969,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,74,14.6576425,-90.4490025,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,75,14.6578346,-90.4488006,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,76,14.6580499,-90.4485613,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,77,14.6582043,-90.4483037,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,78,14.6583437,-90.4480355,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,79,14.6584654,-90.4477672,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,80,14.6585755,-90.4474829,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,81,14.6587621,-90.4471128,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,82,14.6589419,-90.4466789,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,83,14.659057,-90.4464127,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,83,14.65943724237808,-90.44552175872717,PARAÍSO,IDA
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,84,14.6596159,-90.44514,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,85,14.6596529,-90.4451662,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,85,14.659517460850214,-90.44555584711286,PARAÍSO,VUELTA
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,86,14.6593032,-90.4459756,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,87,14.658975,-90.4467333,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,88,14.6587051,-90.4473757,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,89,14.6585332,-90.44777,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,90,14.6583967,-90.4480919,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,91,14.6583297,-90.4482327,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,92,14.6582106,-90.44846,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,93,14.6581315,-90.4486005,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,94,14.6580025,-90.4487512,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,95,14.6577217,-90.4490347,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,96,14.657119,-90.4495919,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,97,14.6566555,-90.4500542,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,98,14.6562218,-90.4504508,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,99,14.6557774,-90.4508417,,
